t,altitude_km,speed_ms,mass
373.579570312467,74.32794230799085,2088.876091354484,13582.908203125
375.763945312467,74.32837850164191,2088.874481660156,13582.908203125
377.804179687467,74.32869798914611,2088.8733025574606,13582.908203125
379.700273437467,74.32897344637651,2088.872286182344,13582.908203125
381.452226562467,74.32905769245023,2088.871975322873,13582.908203125
383.563945312467,74.3291418516963,2088.871664923284,13582.908203125
386.25183593746704,74.32911733335338,2088.8717555430667,13582.908203125
387.380351562467,74.3290630911279,2088.871955741394,13582.908203125
389.20496093746704,74.3289204677185,2088.8724822670742,13582.908203125
390.453007812467,74.32878377571853,2088.872986780828,13582.908203125
391.6530078124669,74.32862241585984,2088.8735824401656,13582.908203125
393.4530078124668,74.32832525469013,2088.8746791856015,13582.908203125
394.8530078124667,74.32804846663797,2088.875700796613,13582.908203125
396.25300781246665,74.32773170747085,2088.8768699031148,13582.908203125
397.4530078124666,74.3274284056524,2088.8779893649335,13582.908203125
398.6530078124665,74.32703744659224,2088.879432316426,13582.908203125
400.2530078124664,74.32660655973119,2088.8810226743453,13582.908203125
401.45300781246635,74.32620541783132,2088.8825031461947,13582.908203125
402.8530078124663,74.32570038958278,2088.8843671672057,13582.908203125
404.0530078124662,74.32515542016294,2088.8863784974615,13582.908203125
405.4530078124661,74.32465654027997,2088.888219702033,13582.908203125
406.85300781246605,74.32403748482791,2088.89050446865,13582.908203125
408.053007812466,74.32347514946584,2088.89257996654,13582.908203125
409.4530078124659,74.32278204113734,2088.8951379984405,13582.908203125
410.8530078124658,74.32204911265814,2088.8978430836914,13582.908203125
412.05300781246575,74.32138917041512,2088.9002787357963,13582.908203125
413.2530078124657,74.32070001025451,2088.9028223387872,13582.908203125
414.4530078124656,74.31998153353145,2088.9054738831496,13582.908203125
415.65300781246555,74.31923388112942,2088.9082332879043,13582.908203125
417.25300781246546,74.31819160180015,2088.912080212375,13582.908203125
418.4530078124654,74.31737577286712,2088.915091156225,13582.908203125
419.8530078124653,74.31638706995163,2088.9187400694673,13582.908203125
421.05300781246524,74.31535873564903,2088.9225354975756,13582.908203125
422.45300781246516,74.31444569891575,2088.92590529534,13582.908203125
423.8530078124651,74.31334367132722,2088.9299726408103,13582.908203125
425.053007812465,74.31236750536576,2088.9335753789264,13582.908203125
426.25300781246494,74.31136224516354,2088.937285530784,13582.908203125
427.4530078124649,74.31015264351991,2088.941749733363,13582.908203125
428.8530078124648,74.30908439207903,2088.9456924077804,13582.908203125
430.4530078124647,74.30761488905084,2088.9511160746533,13582.908203125
432.0530078124646,74.30609373341419,2088.9567302092205,13582.908203125
433.45300781246453,74.30472049417672,2088.9617986602775,13582.908203125
435.25300781246443,74.30289688722627,2088.9685291521873,13582.908203125
436.45300781246436,74.30164493975776,2088.973149724408,13582.908203125
437.8530078124643,74.30014780021295,2088.9786753239296,13582.908203125
439.0530078124642,74.29883321982634,2088.983527127376,13582.908203125
440.25300781246415,74.29748976160214,2088.9884855296323,13582.908203125
441.4530078124641,74.2961174606228,2088.993550445843,13582.908203125
443.253007812464,74.29400496849371,2089.0013473550694,13582.908203125
444.4530078124639,74.29256057218124,2089.006678215722,13582.908203125
446.0530078124638,74.29058998800802,2089.01395123618,13582.908203125
447.25300781246375,74.28907853067632,2089.0195297931846,13582.908203125
448.4530078124637,74.28753835172823,2089.0252143614953,13582.908203125
450.0530078124636,74.28544011073512,2089.0329585416184,13582.908203125
451.2530078124635,74.2838330133789,2089.0388901053147,13582.908203125
452.65300781246344,74.28192190021451,2089.045943835477,13582.908203125
454.05300781246336,74.27997180686123,2089.053141284505,13582.908203125
455.4530078124633,74.27798283605394,2089.060482274944,13582.908203125
456.6530078124632,74.27624710449366,2089.0668886729886,13582.908203125
457.85300781246315,74.27448283684068,2089.073400315244,13582.908203125
459.25300781246307,74.27238858758041,2089.0811300795604,13582.908203125
460.453007812463,74.27025556565833,2089.0890027811583,13582.908203125
462.0530078124629,74.26808390447206,2089.0970182197766,13582.908203125
463.25300781246284,74.26587358333671,2089.1051762371685,13582.908203125
464.65300781246276,74.26394833246769,2089.11228215451,13582.908203125
465.8530078124627,74.26199477771425,2089.119492564843,13582.908203125
467.4530078124626,74.25934607569233,2089.1292687828013,13582.908203125
469.2530078124625,74.25630632503983,2089.1404884646754,13582.908203125
470.6530078124624,74.25389819903916,2089.1493767427364,13582.908203125
471.85300781246235,74.25180358923751,2089.1571078224047,13582.908203125
473.0530078124623,74.24968091073609,2089.164942651389,13582.908203125
474.2530078124622,74.24753012453928,2089.1728811231,13582.908203125
475.45300781246215,74.2449854912617,2089.1822734651914,13582.908203125
477.05300781246206,74.2424027118074,2089.1918064886304,13582.908203125
478.253007812462,74.24015861944004,2089.2000894510875,13582.908203125
479.6530078124619,74.2375052579107,2089.209883143129,13582.908203125
480.85300781246184,74.23520074533147,2089.2183892180815,13582.908203125
482.25300781246176,74.23247696222516,2089.2284428393414,13582.908203125
483.6530078124617,74.22971534123225,2089.2386361054396,13582.908203125
485.0530078124616,74.2269159992229,2089.248968773278,13582.908203125
486.25300781246153,74.22448652259737,2089.257936142752,13582.908203125
487.45300781246146,74.22202940614149,2089.267005617651,13582.908203125
488.8530078124614,74.21912787320186,2089.2777155285603,13582.908203125
490.2530078124613,74.21618880275544,2089.2885639862757,13582.908203125
491.6530078124612,74.21321229491942,2089.299550739131,13582.908203125
492.85300781246116,74.21019835286005,2089.310675560863,13582.908203125
494.2530078124611,74.20758527811593,2089.3203208122295,13582.908203125
495.453007812461,74.20450211806211,2089.3317013518163,13582.908203125
497.05300781246126,74.20138173574989,2089.3432192390246,13582.908203125
498.25300781246153,74.19867757971387,2089.3532008279817,13582.908203125
499.4530078124618,74.19594621834356,2089.363282960134,13582.908203125
500.8530078124621,74.19226210798091,2089.376881933585,13582.908203125
502.25300781246244,74.18899890047219,2089.3889271342323,13582.908203125
503.65300781246276,74.18617256245005,2089.39935989035,13582.908203125
504.85300781246303,74.18331919715774,2089.409892441999,13582.908203125
506.0530078124633,74.18043886238209,2089.420524613543,13582.908203125
